Date,Time,Site,Unit ID,User ID,°F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/15/2022,9:49:56 AM,Tank 18,Strauss lab 1,,63.339,748.7,117.3,11.24,153.9,131.6,155.8,7600,100,0.07,-1.2,-1.2,10.59,-300.8,0.14,0.12,0.54,1.99,-0.075,-0.074
8/15/2022,9:51:52 AM,Tank 19,Strauss lab 1,,63.107,748.7,112.3,10.78,158.1,134.8,160.1,7419,103,0.07,-1.2,-1.2,10.57,-299.3,0.04,0.02,0.1,0.15,-0.077,-0.091
8/15/2022,9:51:55 AM,Tank 19,Strauss lab 1,,63.095,748.7,113.7,10.92,157.9,134.6,159.9,7430,103,0.07,-1.2,-1.2,10.58,-300.1,0.06,0.03,0.09,0.12,-0.075,-0.069
8/15/2022,9:51:58 AM,Tank 19,Strauss lab 1,,63.076,748.8,114.8,11.03,157.8,134.4,159.8,7438,103,0.07,-1.2,-1.2,10.59,-300.8,0.08,0.05,0.17,0.43,-0.078,-0.081
8/15/2022,9:52:01 AM,Tank 19,Strauss lab 1,,63.032,748.7,116,11.15,157.6,134.3,159.6,7447,102,0.07,-1.2,-1.2,10.6,-301.3,0.06,0.03,0.15,0.36,-0.078,-0.08
8/15/2022,9:52:04 AM,Tank 19,Strauss lab 1,,62.99,748.7,117.1,11.26,157.6,134.1,159.6,7455,102,0.07,-1.2,-1.2,10.61,-301.5,0.08,0.06,0.17,0.42,-0.077,-0.07
8/15/2022,9:52:07 AM,Tank 19,Strauss lab 1,,62.955,748.8,117.9,11.34,157.5,134,159.5,7460,102,0.07,-1.2,-1.2,10.61,-301.7,0.12,0.1,0.11,0.18,-0.074,-0.079
8/15/2022,9:52:10 AM,Tank 19,Strauss lab 1,,62.928,748.7,118.8,11.44,157.5,134,159.5,7465,102,0.07,-1.2,-1.2,10.61,-301.7,0.2,0.18,0.15,0.36,-0.074,-0.082
8/15/2022,9:54:21 AM,Tank 20,Strauss lab 1,,64.687,748.8,131.4,12.39,162,140.8,163.8,7102,105,0.08,-1.4,-1.4,10.4,-290.4,0.24,0.21,0.43,1.5,-0.079,-0.089
8/15/2022,9:54:24 AM,Tank 20,Strauss lab 1,,64.694,748.7,132,12.45,161.9,140.8,163.8,7104,105,0.08,-1.4,-1.4,10.4,-290.4,0.21,0.18,0.37,1.27,-0.077,-0.065
8/15/2022,9:54:27 AM,Tank 20,Strauss lab 1,,64.69,748.7,132.4,12.49,161.9,140.7,163.7,7106,105,0.08,-1.4,-1.4,10.4,-290.5,0.15,0.13,0.24,0.73,-0.078,-0.083
8/15/2022,9:54:30 AM,Tank 20,Strauss lab 1,,64.681,748.7,132.9,12.54,161.8,140.7,163.7,7108,105,0.08,-1.4,-1.4,10.4,-290.6,0.11,0.09,0.26,0.82,-0.076,-0.079
8/15/2022,9:54:33 AM,Tank 20,Strauss lab 1,,64.672,748.7,133.4,12.58,161.8,140.7,163.7,7109,105,0.08,-1.4,-1.4,10.4,-290.7,0.09,0.07,0.36,1.24,-0.074,-0.064
8/15/2022,9:54:36 AM,Tank 20,Strauss lab 1,,64.662,748.8,133.8,12.62,161.8,140.6,163.7,7110,105,0.08,-1.4,-1.4,10.4,-290.7,0.14,0.12,0.46,1.64,-0.075,-0.069
8/15/2022,9:54:39 AM,Tank 20,Strauss lab 1,,64.652,748.7,134.2,12.66,161.8,140.6,163.7,7112,105,0.08,-1.4,-1.4,10.4,-290.7,0.19,0.16,0.5,1.81,-0.076,-0.082
8/15/2022,9:54:42 AM,Tank 20,Strauss lab 1,,64.641,748.8,134.6,12.7,161.8,140.6,163.6,7114,105,0.08,-1.4,-1.4,10.41,-290.8,0.16,0.14,0.45,1.62,-0.076,-0.082
8/15/2022,9:56:55 AM,Tank 30,Strauss lab 1,,70.234,748.7,110.2,9.77,166.7,154.8,167.9,6462,108,0.08,-2,-2,9.82,-259.6,0.36,0.34,0.07,0.03,-0.077,-0.08
8/15/2022,9:56:58 AM,Tank 30,Strauss lab 1,,70.219,748.7,111,9.85,166.7,154.7,167.9,6464,108,0.08,-2,-2,9.83,-260.1,0.26,0.24,0.12,0.24,-0.074,-0.062
8/15/2022,9:57:01 AM,Tank 30,Strauss lab 1,,70.208,748.7,111.7,9.91,166.7,154.7,167.8,6466,108,0.08,-2,-2,9.84,-260.5,0.2,0.18,0.19,0.52,-0.075,-0.064
8/15/2022,9:57:04 AM,Tank 30,Strauss lab 1,,70.201,748.8,112.3,9.96,166.7,154.6,167.8,6467,108,0.08,-2,-2,9.85,-260.8,0.25,0.22,0.22,0.62,-0.077,-0.077
8/15/2022,9:57:07 AM,Tank 30,Strauss lab 1,,70.193,748.7,112.8,10.01,166.6,154.6,167.8,6469,108,0.08,-2,-2,9.85,-261,0.35,0.33,0.12,0.24,-0.078,-0.069
8/15/2022,9:57:10 AM,Tank 30,Strauss lab 1,,70.185,748.7,113.3,10.06,166.6,154.5,167.7,6471,108,0.08,-2,-2,9.86,-261.3,0.35,0.33,0.14,0.29,-0.077,-0.066
8/15/2022,9:57:13 AM,Tank 30,Strauss lab 1,,70.184,748.7,113.7,10.09,166.5,154.5,167.7,6473,108,0.08,-2,-2,9.86,-261.4,0.28,0.26,0.08,0.08,-0.079,-0.091
8/15/2022,9:57:20 AM,Tank 30,Strauss lab 1,,70.197,748.7,114.5,10.16,166.4,154.4,167.6,6477,108,0.08,-2,-2,9.86,-261.8,0.37,0.35,0.15,0.35,-0.077,-0.075
8/15/2022,9:57:23 AM,Tank 30,Strauss lab 1,,70.202,748.8,114.8,10.19,166.4,154.4,167.5,6478,108,0.08,-2,-2,9.87,-261.9,0.48,0.46,0.11,0.19,-0.076,-0.064
8/15/2022,9:59:45 AM,Tank 33,Strauss lab 1,,65.303,748.8,129.1,12.1,159,139.3,160.8,7179,103,0.07,-1.4,-1.4,10.5,-296.3,0.04,0.02,0.46,1.62,-0.072,-0.069
8/15/2022,9:59:48 AM,Tank 33,Strauss lab 1,,65.299,748.9,129.6,12.14,159,139.3,160.8,7180,103,0.07,-1.4,-1.4,10.5,-296.3,0.09,0.07,0.44,1.57,-0.073,-0.067
8/15/2022,9:59:51 AM,Tank 33,Strauss lab 1,,65.293,748.8,130.1,12.19,159,139.3,160.8,7180,103,0.07,-1.4,-1.4,10.5,-296.2,0.1,0.07,0.43,1.53,-0.072,-0.086
8/15/2022,9:59:54 AM,Tank 33,Strauss lab 1,,65.289,748.9,130.6,12.24,159,139.3,160.8,7181,103,0.07,-1.4,-1.4,10.5,-296.2,0.08,0.06,0.43,1.5,-0.072,-0.059
8/15/2022,9:59:57 AM,Tank 33,Strauss lab 1,,65.29,748.7,131.1,12.28,159,139.3,160.8,7181,103,0.07,-1.4,-1.4,10.5,-296.2,0.16,0.13,0.46,1.62,-0.072,-0.077
8/15/2022,10:00:00 AM,Tank 33,Strauss lab 1,,65.301,748.7,131.5,12.32,159,139.3,160.8,7181,103,0.07,-1.4,-1.4,10.5,-296.1,0.19,0.16,0.48,1.72,-0.075,-0.083
8/15/2022,10:00:03 AM,Tank 33,Strauss lab 1,,65.315,748.7,131.9,12.36,159,139.3,160.7,7181,103,0.07,-1.4,-1.4,10.49,-296,0.24,0.22,0.53,1.93,-0.071,-0.067
8/15/2022,10:01:55 AM,Tank 33,Strauss lab 1,,63.952,748.7,120.1,11.42,160.7,138.4,162.6,7223,104,0.08,-1.3,-1.3,10.52,-297.1,0.12,0.1,0.4,1.41,-0.074,-0.059
8/15/2022,10:01:58 AM,Tank 33,Strauss lab 1,,63.961,748.8,121,11.51,160.7,138.5,162.7,7221,104,0.08,-1.3,-1.3,10.52,-297.2,0.18,0.15,0.38,1.3,-0.076,-0.08
8/15/2022,10:02:01 AM,Tank 33,Strauss lab 1,,63.97,748.7,121.8,11.58,160.7,138.5,162.7,7220,104,0.08,-1.3,-1.3,10.52,-297.2,0.18,0.15,0.37,1.26,-0.073,-0.073
8/15/2022,10:02:04 AM,Tank 33,Strauss lab 1,,63.982,748.7,122.5,11.65,160.7,138.5,162.7,7220,104,0.08,-1.3,-1.3,10.52,-297.2,0.1,0.07,0.44,1.58,-0.071,-0.064
8/15/2022,10:02:07 AM,Tank 33,Strauss lab 1,,63.986,748.7,123.1,11.71,160.7,138.5,162.7,7219,104,0.08,-1.3,-1.3,10.52,-297.1,0.07,0.05,0.49,1.75,-0.074,-0.076
8/15/2022,10:02:10 AM,Tank 33,Strauss lab 1,,63.981,748.7,123.7,11.77,160.7,138.5,162.7,7218,104,0.08,-1.3,-1.3,10.52,-296.9,0.02,0,0.66,2.47,-0.076,-0.081
8/15/2022,10:02:13 AM,Tank 33,Strauss lab 1,,63.97,748.7,124.2,11.82,160.8,138.5,162.7,7218,105,0.08,-1.3,-1.3,10.51,-296.6,0.13,0.11,0.67,2.53,-0.075,-0.062
8/15/2022,10:02:16 AM,Tank 33,Strauss lab 1,,63.964,748.7,124.7,11.86,160.8,138.5,162.7,7219,104,0.08,-1.3,-1.3,10.51,-296.4,0.16,0.14,0.65,2.42,-0.075,-0.082
8/15/2022,10:02:19 AM,Tank 33,Strauss lab 1,,63.961,748.8,125.1,11.9,160.7,138.5,162.7,7220,104,0.08,-1.3,-1.3,10.51,-296.2,0.17,0.15,0.5,1.8,-0.075,-0.079
8/15/2022,10:04:16 AM,Tank 35,Strauss lab 1,,64.146,748.8,110.2,10.46,159.6,137.8,161.5,7256,104,0.08,-1.3,-1.3,10.33,-286.1,0.19,0.17,0.29,0.93,-0.074,-0.064
8/15/2022,10:04:19 AM,Tank 35,Strauss lab 1,,64.143,748.8,110.8,10.51,159.5,137.7,161.4,7262,104,0.08,-1.3,-1.3,10.33,-286.3,0.25,0.23,0.32,1.07,-0.073,-0.067
8/15/2022,10:04:22 AM,Tank 35,Strauss lab 1,,64.129,748.8,111.7,10.6,159.4,137.6,161.3,7267,104,0.08,-1.3,-1.3,10.33,-286.3,0.24,0.22,0.22,0.65,-0.073,-0.081
8/15/2022,10:04:25 AM,Tank 35,Strauss lab 1,,64.111,748.7,112.5,10.68,159.2,137.5,161.2,7274,104,0.08,-1.3,-1.3,10.33,-286.3,0.26,0.24,0.18,0.48,-0.072,-0.081
8/15/2022,10:04:28 AM,Tank 35,Strauss lab 1,,64.099,748.7,113.3,10.76,159.2,137.4,161.1,7280,103,0.08,-1.3,-1.3,10.33,-286.2,0.26,0.23,0.13,0.26,-0.072,-0.062
8/15/2022,10:04:31 AM,Tank 35,Strauss lab 1,,64.096,748.7,113.9,10.82,159,137.3,160.9,7285,103,0.07,-1.3,-1.3,10.33,-286.2,0.33,0.31,0.19,0.53,-0.076,-0.078
8/15/2022,10:04:34 AM,Tank 35,Strauss lab 1,,64.098,748.7,114.5,10.87,158.9,137.2,160.8,7290,103,0.07,-1.3,-1.3,10.33,-286.1,0.23,0.21,0.21,0.62,-0.077,-0.078
8/15/2022,10:07:00 AM,Tank 35,Strauss lab 1,,65.574,748.7,112.5,10.51,159.7,140.3,161.4,7126,104,0.08,-1.5,-1.5,9.96,-265.8,0.15,0.13,0.6,2.22,-0.074,-0.066
8/15/2022,10:07:03 AM,Tank 35,Strauss lab 1,,65.572,748.7,112.7,10.52,159.7,140.3,161.4,7128,104,0.08,-1.5,-1.5,9.96,-265.6,0.17,0.15,0.51,1.83,-0.075,-0.08
8/15/2022,10:07:06 AM,Tank 35,Strauss lab 1,,65.573,748.6,112.8,10.54,159.6,140.3,161.4,7129,104,0.08,-1.5,-1.5,9.95,-265.5,0.22,0.2,0.5,1.81,-0.074,-0.068
8/15/2022,10:07:09 AM,Tank 35,Strauss lab 1,,65.572,748.7,113,10.55,159.6,140.2,161.3,7131,104,0.08,-1.5,-1.5,9.95,-265.3,0.17,0.14,0.57,2.08,-0.074,-0.067
8/15/2022,10:07:12 AM,Tank 35,Strauss lab 1,,65.569,748.7,113.2,10.57,159.6,140.2,161.3,7132,104,0.08,-1.5,-1.5,9.95,-265.1,0.13,0.11,0.58,2.12,-0.076,-0.082
8/15/2022,10:07:15 AM,Tank 35,Strauss lab 1,,65.563,748.7,113.3,10.58,159.6,140.2,161.3,7133,104,0.08,-1.5,-1.5,9.94,-264.9,0.14,0.11,0.55,2.02,-0.073,-0.071
8/15/2022,10:07:18 AM,Tank 35,Strauss lab 1,,65.555,748.7,113.5,10.6,159.6,140.2,161.3,7133,104,0.08,-1.5,-1.5,9.94,-264.7,0.1,0.08,0.52,1.89,-0.074,-0.064
8/15/2022,10:07:21 AM,Tank 35,Strauss lab 1,,65.546,748.7,113.6,10.61,159.6,140.2,161.3,7134,104,0.08,-1.5,-1.5,9.94,-264.5,0.18,0.16,0.5,1.82,-0.076,-0.065
8/15/2022,10:07:24 AM,Tank 35,Strauss lab 1,,65.535,748.8,113.7,10.63,159.6,140.2,161.3,7134,104,0.08,-1.5,-1.5,9.93,-264.4,0.24,0.22,0.53,1.95,-0.078,-0.085
8/15/2022,10:07:27 AM,Tank 35,Strauss lab 1,,65.524,748.9,113.9,10.64,159.6,140.2,161.4,7134,104,0.08,-1.5,-1.5,9.93,-264.2,0.14,0.12,0.52,1.91,-0.076,-0.089
8/15/2022,10:10:03 AM,Tank 46,Strauss lab 1,,70.75,748.8,112.3,9.91,164.8,153.8,165.8,6500,107,0.08,-2.1,-2.1,9.79,-258,0.23,0.21,1.25,4.94,-0.077,-0.07
8/15/2022,10:10:06 AM,Tank 46,Strauss lab 1,,70.749,748.7,112.5,9.93,164.7,153.8,165.8,6501,107,0.08,-2.1,-2.1,9.8,-258.3,0.26,0.24,1.26,4.99,-0.077,-0.08
8/15/2022,10:10:09 AM,Tank 46,Strauss lab 1,,70.75,748.7,112.7,9.94,164.7,153.8,165.8,6501,107,0.08,-2.1,-2.1,9.8,-258.6,0.31,0.29,1.22,4.82,-0.074,-0.081
8/15/2022,10:10:12 AM,Tank 46,Strauss lab 1,,70.753,748.7,112.8,9.95,164.7,153.8,165.8,6503,107,0.08,-2.1,-2.1,9.81,-258.9,0.38,0.36,1.27,4.99,-0.074,-0.075
8/15/2022,10:10:15 AM,Tank 46,Strauss lab 1,,70.758,748.8,113,9.96,164.7,153.8,165.7,6504,107,0.08,-2.1,-2.1,9.82,-259.2,0.31,0.29,1.45,5.77,-0.073,-0.063
8/15/2022,10:10:18 AM,Tank 46,Strauss lab 1,,70.762,748.7,113.1,9.97,164.6,153.7,165.7,6505,107,0.08,-2.1,-2.1,9.82,-259.7,0.28,0.26,1.33,5.27,-0.073,-0.059
8/15/2022,10:10:21 AM,Tank 46,Strauss lab 1,,70.762,748.8,113.2,9.99,164.6,153.7,165.7,6506,107,0.08,-2.1,-2.1,9.83,-260.2,0.4,0.38,2.47,10.02,-0.074,-0.083
8/15/2022,10:10:24 AM,Tank 46,Strauss lab 1,,70.756,748.8,113.3,9.99,164.6,153.7,165.6,6507,107,0.08,-2.1,-2.1,9.84,-260.6,0.4,0.38,2.26,9.15,-0.077,-0.092
8/15/2022,10:10:27 AM,Tank 46,Strauss lab 1,,70.747,748.8,113.4,10,164.6,153.6,165.6,6509,107,0.08,-2.1,-2.1,9.85,-261,0.43,0.41,3.11,12.66,-0.077,-0.079
8/15/2022,10:10:30 AM,Tank 46,Strauss lab 1,,70.742,748.7,113.5,10.01,164.5,153.6,165.6,6510,107,0.08,-2.1,-2.1,9.86,-261.4,0.32,0.3,1.97,7.94,-0.077,-0.078
8/15/2022,10:10:33 AM,Tank 46,Strauss lab 1,,70.742,748.7,113.6,10.02,164.5,153.6,165.6,6511,107,0.08,-2.1,-2.1,9.86,-261.8,0.28,0.26,1.56,6.21,-0.077,-0.073
8/15/2022,10:10:36 AM,Tank 46,Strauss lab 1,,70.744,748.7,113.7,10.03,164.5,153.6,165.5,6512,107,0.08,-2.1,-2.1,9.87,-262.2,0.29,0.27,1.46,5.81,-0.078,-0.077
8/15/2022,10:10:39 AM,Tank 46,Strauss lab 1,,70.744,748.7,113.8,10.04,164.5,153.5,165.5,6513,107,0.08,-2.1,-2.1,9.88,-262.6,0.24,0.22,1.56,6.23,-0.076,-0.067
8/15/2022,10:10:42 AM,Tank 46,Strauss lab 1,,70.741,748.8,113.8,10.04,164.5,153.5,165.5,6513,107,0.08,-2.1,-2.1,9.88,-262.9,0.25,0.22,1.48,5.88,-0.076,-0.079
8/15/2022,10:10:45 AM,Tank 46,Strauss lab 1,,70.736,748.7,113.9,10.05,164.4,153.5,165.5,6515,107,0.08,-2.1,-2.1,9.89,-263.2,0.23,0.21,1.41,5.59,-0.076,-0.079
8/15/2022,10:13:33 AM,Tank 48,Strauss lab 1,,70.913,748.8,111.2,9.79,185.2,173.2,186.3,5774,120,0.09,-2.1,-2.1,10.23,-282.8,0.38,0.35,1.07,4.17,-0.076,-0.09
8/15/2022,10:13:36 AM,Tank 48,Strauss lab 1,,70.894,748.8,111.3,9.8,185.2,173.2,186.3,5774,120,0.09,-2.1,-2.1,10.23,-282.9,0.34,0.32,1.1,4.29,-0.074,-0.069
8/15/2022,10:13:39 AM,Tank 48,Strauss lab 1,,70.869,748.8,111.4,9.81,185.2,173.2,186.4,5774,120,0.09,-2.1,-2.1,10.23,-283,0.31,0.29,1.18,4.65,-0.075,-0.073
8/15/2022,10:13:42 AM,Tank 48,Strauss lab 1,,70.846,748.8,111.6,9.83,185.3,173.2,186.5,5774,120,0.09,-2.1,-2.1,10.23,-283,0.38,0.36,2.93,11.91,-0.077,-0.067
8/15/2022,10:13:45 AM,Tank 48,Strauss lab 1,,70.823,748.7,111.7,9.84,185.3,173.2,186.5,5775,120,0.09,-2.1,-2.1,10.23,-283.1,0.46,0.44,2,8.07,-0.074,-0.069
8/15/2022,10:13:48 AM,Tank 48,Strauss lab 1,,70.806,748.8,111.8,9.86,185.3,173.2,186.5,5775,120,0.09,-2.1,-2.1,10.23,-283.1,0.46,0.44,1.03,4,-0.072,-0.067
8/15/2022,10:13:51 AM,Tank 48,Strauss lab 1,,70.791,748.8,112,9.87,185.4,173.1,186.5,5776,120,0.09,-2.1,-2.1,10.24,-283.2,0.44,0.42,1.66,6.61,-0.072,-0.08
8/15/2022,10:15:51 AM,Tank 49,Strauss lab 1,,66.129,748.8,112.7,10.46,169.7,150.1,171.4,6662,110,0.08,-1.5,-1.5,10.86,-316.9,0.05,0.03,0.31,1.03,-0.074,-0.063
8/15/2022,10:15:54 AM,Tank 49,Strauss lab 1,,66.101,748.7,113.4,10.53,169.7,150.1,171.5,6664,110,0.08,-1.5,-1.5,10.85,-316.7,0.15,0.13,0.26,0.8,-0.074,-0.067
8/15/2022,10:15:57 AM,Tank 49,Strauss lab 1,,66.08,748.8,113.9,10.58,169.7,150,171.5,6665,110,0.08,-1.5,-1.5,10.85,-316.6,0.21,0.18,0.22,0.66,-0.075,-0.078
8/15/2022,10:16:00 AM,Tank 49,Strauss lab 1,,66.058,748.7,114.5,10.63,169.7,150,171.5,6667,110,0.08,-1.5,-1.5,10.85,-316.5,0.37,0.35,0.19,0.53,-0.076,-0.081
8/15/2022,10:16:03 AM,Tank 49,Strauss lab 1,,66.05,748.8,114.9,10.68,169.7,150,171.4,6669,110,0.08,-1.5,-1.5,10.84,-316.2,0.39,0.37,0.2,0.54,-0.076,-0.079
8/15/2022,10:16:06 AM,Tank 49,Strauss lab 1,,66.059,748.8,115.4,10.72,169.6,149.9,171.4,6671,110,0.08,-1.5,-1.5,10.84,-315.7,0.42,0.4,0.63,2.35,-0.075,-0.065
8/15/2022,10:16:09 AM,Tank 49,Strauss lab 1,,66.095,748.8,115.9,10.76,169.5,149.9,171.3,6672,110,0.08,-1.5,-1.5,10.82,-315.1,0.4,0.38,0.82,3.14,-0.075,-0.066
8/15/2022,10:18:02 AM,Tank 50,Strauss lab 1,,65.917,748.8,113.9,10.59,153.8,135.7,155.4,7370,100,0.07,-1.5,-1.5,10.74,-310,0.27,0.25,1.65,6.57,-0.075,-0.077
8/15/2022,10:18:05 AM,Tank 50,Strauss lab 1,,65.906,748.9,115.2,10.72,153.8,135.7,155.4,7371,100,0.07,-1.5,-1.5,10.75,-310.6,0.3,0.28,1.58,6.3,-0.073,-0.076
8/15/2022,10:18:08 AM,Tank 50,Strauss lab 1,,65.909,748.9,116.4,10.83,153.7,135.6,155.4,7372,100,0.07,-1.5,-1.5,10.75,-311.1,0.35,0.33,1.49,5.94,-0.072,-0.057
8/15/2022,10:18:11 AM,Tank 50,Strauss lab 1,,65.933,748.8,117.4,10.92,153.7,135.6,155.3,7373,100,0.07,-1.5,-1.5,10.76,-311.2,0.27,0.25,1.47,5.84,-0.074,-0.068
8/15/2022,10:18:14 AM,Tank 50,Strauss lab 1,,65.974,748.8,118.4,11.01,153.6,135.6,155.2,7374,100,0.07,-1.5,-1.5,10.76,-311.3,0.24,0.22,1.38,5.49,-0.075,-0.089
8/15/2022,10:18:17 AM,Tank 50,Strauss lab 1,,65.997,748.9,119.3,11.09,153.5,135.6,155.1,7374,100,0.07,-1.5,-1.5,10.76,-311.5,0.18,0.16,1.3,5.15,-0.073,-0.079
8/15/2022,10:18:20 AM,Tank 50,Strauss lab 1,,65.994,748.8,120.2,11.17,153.5,135.6,155.1,7376,100,0.07,-1.5,-1.5,10.77,-311.7,0.21,0.19,1.34,5.29,-0.073,-0.065
8/15/2022,10:20:42 AM,Tank 51,Strauss lab 1,,65.054,748.9,117.5,11.04,159.6,139.3,161.3,7177,104,0.08,-1.4,-1.4,10.95,-321.7,0,-0.02,0.77,2.92,-0.076,-0.079
8/15/2022,10:20:45 AM,Tank 51,Strauss lab 1,,65.065,748.8,117.8,11.07,159.5,139.3,161.3,7180,104,0.08,-1.4,-1.4,10.94,-321.4,0.07,0.04,0.79,3,-0.074,-0.065
8/15/2022,10:20:48 AM,Tank 51,Strauss lab 1,,65.072,748.9,118.1,11.09,159.4,139.3,161.2,7181,104,0.08,-1.4,-1.4,10.94,-321,0.18,0.16,0.8,3.07,-0.076,-0.081
8/15/2022,10:20:51 AM,Tank 51,Strauss lab 1,,65.079,748.9,118.3,11.11,159.4,139.3,161.2,7181,104,0.08,-1.4,-1.4,10.93,-320.6,0.2,0.18,0.76,2.9,-0.074,-0.076
8/15/2022,10:20:54 AM,Tank 51,Strauss lab 1,,65.083,748.9,118.5,11.13,159.4,139.2,161.2,7182,104,0.08,-1.4,-1.4,10.92,-320.3,0.19,0.17,0.74,2.81,-0.073,-0.067
8/15/2022,10:20:57 AM,Tank 51,Strauss lab 1,,65.084,748.8,118.6,11.14,159.4,139.2,161.2,7183,104,0.08,-1.4,-1.4,10.91,-319.8,0.13,0.11,0.72,2.72,-0.073,-0.061
8/15/2022,10:22:37 AM,Tank 52,Strauss lab 1,,67.02,748.8,93.4,8.59,157.9,141.2,159.4,7084,103,0.07,-1.6,-1.6,10.51,-297.5,0.03,0,0.13,0.26,-0.073,-0.062
8/15/2022,10:22:40 AM,Tank 52,Strauss lab 1,,67.078,748.8,94.3,8.66,157.6,141,159.1,7091,102,0.07,-1.6,-1.6,10.52,-298.2,0.1,0.08,0.08,0.06,-0.072,-0.057
8/15/2022,10:22:43 AM,Tank 52,Strauss lab 1,,67.116,748.8,95,8.72,157.4,140.9,158.9,7098,102,0.07,-1.6,-1.6,10.53,-298.7,0.14,0.11,0.11,0.2,-0.073,-0.071
8/15/2022,10:22:46 AM,Tank 52,Strauss lab 1,,67.124,748.8,95.5,8.77,157.3,140.8,158.8,7103,102,0.07,-1.6,-1.6,10.54,-299.2,0.13,0.11,0.11,0.19,-0.074,-0.091
8/15/2022,10:22:49 AM,Tank 52,Strauss lab 1,,67.117,748.8,96,8.81,157.2,140.7,158.7,7107,102,0.07,-1.6,-1.6,10.54,-299.5,0.1,0.08,0.09,0.11,-0.073,-0.076
8/15/2022,10:22:52 AM,Tank 52,Strauss lab 1,,67.103,748.8,96.5,8.86,157.1,140.6,158.6,7111,102,0.07,-1.6,-1.6,10.54,-299.6,0.1,0.08,0.11,0.17,-0.073,-0.058
8/15/2022,10:22:55 AM,Tank 52,Strauss lab 1,,67.095,748.8,96.9,8.9,157.1,140.6,158.6,7115,102,0.07,-1.6,-1.6,10.55,-299.6,0.05,0.02,0.15,0.34,-0.076,-0.068
8/15/2022,10:24:50 AM,Tank 61,Strauss lab 1,,71.235,748.7,104.2,9.14,175.1,164.4,176.1,6084,114,0.08,-2.1,-2.1,10.13,-277.6,0.85,0.83,0.76,2.88,-0.072,-0.055
8/15/2022,10:24:53 AM,Tank 61,Strauss lab 1,,71.202,748.8,104.7,9.19,175.1,164.3,176.1,6087,114,0.08,-2.1,-2.1,10.14,-278,0.86,0.84,0.73,2.78,-0.073,-0.058
8/15/2022,10:24:56 AM,Tank 61,Strauss lab 1,,71.184,748.8,105.2,9.24,175,164.2,176.1,6089,114,0.08,-2.1,-2.1,10.15,-278.4,0.81,0.8,0.75,2.86,-0.075,-0.081
8/15/2022,10:24:59 AM,Tank 61,Strauss lab 1,,71.179,748.8,105.7,9.28,175,164.2,176,6091,114,0.08,-2.1,-2.1,10.15,-278.6,0.84,0.82,0.71,2.67,-0.072,-0.076
8/15/2022,10:25:02 AM,Tank 61,Strauss lab 1,,71.176,748.7,106,9.31,174.9,164.1,176,6093,114,0.08,-2.1,-2.1,10.16,-278.8,0.89,0.88,0.72,2.73,-0.073,-0.068
8/15/2022,10:25:05 AM,Tank 61,Strauss lab 1,,71.168,748.8,106.3,9.34,174.9,164.1,175.9,6095,114,0.08,-2.1,-2.1,10.16,-278.9,0.87,0.86,0.78,2.96,-0.073,-0.064
8/15/2022,10:25:08 AM,Tank 61,Strauss lab 1,,71.16,748.8,106.6,9.36,174.9,164,175.9,6096,114,0.08,-2.1,-2.1,10.16,-278.9,0.91,0.9,0.85,3.28,-0.077,-0.067
8/15/2022,10:25:11 AM,Tank 61,Strauss lab 1,,71.152,748.8,106.9,9.39,174.9,164,175.9,6097,114,0.08,-2.1,-2.1,10.16,-278.9,0.99,0.98,0.81,3.11,-0.075,-0.067
8/15/2022,10:27:30 AM,Tank 64,Strauss lab 1,,71.744,748.7,100.7,8.79,165.8,156.5,166.7,6388,108,0.08,-2.2,-2.2,10.19,-280.7,0.5,0.48,0.87,3.35,-0.075,-0.098
8/15/2022,10:27:33 AM,Tank 64,Strauss lab 1,,71.676,748.8,101,8.82,165.8,156.4,166.7,6394,108,0.08,-2.2,-2.2,10.19,-281,0.51,0.49,0.89,3.42,-0.075,-0.082
8/15/2022,10:27:36 AM,Tank 64,Strauss lab 1,,71.557,748.8,101.2,8.84,166.1,156.5,167,6391,108,0.08,-2.2,-2.2,10.2,-281.7,0.51,0.49,1.05,4.09,-0.074,-0.058
8/15/2022,10:27:39 AM,Tank 64,Strauss lab 1,,71.43,748.8,101.5,8.89,166.3,156.5,167.3,6390,108,0.08,-2.1,-2.1,10.22,-282.5,0.54,0.52,1.03,3.99,-0.078,-0.086
8/15/2022,10:27:42 AM,Tank 64,Strauss lab 1,,71.333,748.8,102.2,8.96,166.7,156.7,167.7,6381,108,0.08,-2.1,-2.1,10.23,-283.4,0.36,0.34,0.91,3.53,-0.076,-0.077
8/15/2022,10:27:45 AM,Tank 64,Strauss lab 1,,71.324,748.9,103,9.03,166.8,156.7,167.7,6381,108,0.08,-2.1,-2.1,10.24,-283.7,0.37,0.35,0.96,3.71,-0.074,-0.071
